"FDT_STA_ID","STA_LV3_CODE","STA_LV1_CODE","STA_REC_CODE","Deq_Region","STA_DESC","FDT_SSC_CODE","FDT_SPG_CODE","STA_LV2_CODE","Latitude","Longitude","Majorbasincode","Majorbasinname","Basin","Subbasin","Huc6_Huc_8","Huc6_Huc_8_Name","Huc6_Name","Huc6_Huc_12","Huc6_Huc_12_Name","Huc6_Vahu5","Huc6_Vahu6","STA_CBP_NAME"
"2BHOY002.92","BIOMON","STREAM","SCRO","Blue Ridge","Horseley Ck @ Rte 642",2,"RB","AMBNT",37.59262778,-79.23449722,2,"Mid Atlantic","James River Basin","MIDDLE JAMES-BUFFALO",2080203,"Middle James Buffalo","Horsley Creek-Pedlar River",20802030203,"Pedlar River-Horsley Creek","JM-B","JM06",NA
"2BJMS163.69","APROB","STREAM","PRO","Blue Ridge","2.81 miles downstream rt. 690 Columbia",2,"FP","AMBNT",37.72785,-78.12131667,2,"Mid Atlantic","James River Basin","MIDDLE JAMES-WILLIS",2080205,"Middle James Willis","Hooper Rock Creek-James River",20802050401,"James River-Hooper Rock Creek","JM-S","JM62","VA-1055"
"2BJMS196.16","APROB","STREAM","SCRO","Blue Ridge","James River near Warren",2,"FP","AMBNT",37.75877778,-78.56858333,2,"Mid Atlantic","James River Basin","MIDDLE JAMES-BUFFALO",2080203,"Middle James Buffalo","Ballinger Creek-James River",20802031101,"James River-Ballinger Creek","JM-K","JM42",NA
"2BJMS220.34","APROB","STREAM",NA,"Blue Ridge","James R near James R State Park",2,"FP","AMBNT",37.633889,-78.815583,2,"Mid Atlantic","James River Basin","MIDDLE JAMES-BUFFALO",2080203,"Middle James Buffalo","Alabama Creek-James River",20802030802,"James River-Alabama Creek","JM-H","JM20",NA
"2BJMS221.84","SSTUDY","STREAM","SCRO","Blue Ridge","Main boat ramp at James River State Park",2,"PA","AMBNT",37.61518889,-78.81733056,2,"Mid Atlantic","James River Basin","MIDDLE JAMES-BUFFALO",2080203,"Middle James Buffalo","Alabama Creek-James River",20802030802,"James River-Alabama Creek","JM-H","JM20",NA
"2BLIR007.16","APROB","STREAM","VRO","Blue Ridge","100 meters downstream trail crossing",2,"FP","AMBNT",37.7645,-79.1644,2,"Mid Atlantic","James River Basin","MIDDLE JAMES-BUFFALO",2080203,"Middle James Buffalo","Little Piney River-Piney River",20802030505,"Piney River-Little Piney River","JM-E","JM25","VARS11-105"
"2BPRS001.90","APROB","STREAM","VRO","Blue Ridge","1 km downstream Greasy Spring Branch",2,"PA","AMBNT",37.7908,-79.1456,2,"Mid Atlantic","James River Basin","MIDDLE JAMES-BUFFALO",2080203,"Middle James Buffalo","Little Piney River-Piney River",20802030505,"Piney River-Little Piney River","JM-E","JM25","VARS11-287"
"2BXAD000.07","APROB","STREAM","SCRO","Blue Ridge","UT Little Georgia Cr @ Hwy 20",2,"FP","AMBNT",37.74577778,-78.49086111,2,"Mid Atlantic","James River Basin","MIDDLE JAMES-BUFFALO",2080203,"Middle James Buffalo","Little George Creek-James River",20802031104,"James River-Little George Creek","JM-K","JM45",NA
"2BXZF000.38","BIOMON","STREAM","SCRO","Blue Ridge","UT BRYANT AT RTE 665",2,"RB","AMBNT",37.53319444,-78.52244444,2,"Mid Atlantic","James River Basin","MIDDLE JAMES-BUFFALO",2080203,"Middle James Buffalo","Horsepen Creek-Slate River",20802031303,"Slate River-Horsepen Creek","JM-M","JM53",NA
"2DAPP108.43","APROB","STREAM",NA,"Blue Ridge","App R @ Bad Luck Br DS of Farmville",2,"FP","AMBNT",37.309,-78.366361,2,"Mid Atlantic","James River Basin","APPOMATTOX",2080207,"Appomattox","Bad Luck Branch-Appomattox River",20802070206,"Appomattox River-Bad Luck Branch","JA-B","JA09",NA
"2DAPP112.19","APROB","STREAM","SCRO","Blue Ridge","W of 45, N of Hwy 460",2,"FP","AMBNT",37.31258333,-78.40177778,2,"Mid Atlantic","James River Basin","APPOMATTOX",2080207,"Appomattox","Ducker Creek-Appomattox River",20802070205,"Appomattox River-Ducker Creek","JA-B","JA05",NA
"2DBRI007.10","BIOMON","STREAM","SCRO","Blue Ridge","Briery Creek @ Rte 655",2,"RB","AMBNT",37.22966667,-78.42111111,2,"Mid Atlantic","James River Basin","APPOMATTOX",2080207,"Appomattox","Briery Creek",20802070301,"Briery Creek","JA-C","JA10",NA
"2DMRB001.89","BIOMON","STREAM",NA,"Blue Ridge","Morris Br @ rt 664",2,"RB","AMBNT",37.18699722,-78.5978,2,"Mid Atlantic","James River Basin","APPOMATTOX",2080207,"Appomattox","Little Buffalo Creek-Buffalo Creek",20802070102,"Buffalo Creek-Little Buffalo Creek","JA-A","JA07",NA
"2DRCE002.44","BIOMON","STREAM","SCRO","Blue Ridge","Rice Cr @ rte 630",2,"RB","AMBNT",37.17955556,-78.41819444,2,"Mid Atlantic","James River Basin","APPOMATTOX",2080207,"Appomattox","Evans Creek-Bush River",20802070302,"Bush River-Evans Creek","JA-C","JA11",NA
"2DSDY008.80","BIOMON","STREAM","SCRO","Blue Ridge","upstream of Rte 612",2,"RB","AMBNT",37.20291667,-78.30141667,2,"Mid Atlantic","James River Basin","APPOMATTOX",2080207,"Appomattox","Sandy River",20802070305,"Bush River-Sandy River","JA-C","JA14",NA
"2DXAH000.79","APROB","STREAM","SCRO","Blue Ridge","UT Big Guinea West of 639",2,"FP","AMBNT",37.43319444,-78.28238889,2,"Mid Atlantic","James River Basin","APPOMATTOX",2080207,"Appomattox","Big Guinea Creek",20802070404,"Big Guinea Creek","JA-D","JA18",NA
"4AAAR004.72","AWTSHD","STREAM","SCRO","Blue Ridge","RT. 601 BRIDGE MECKLENBURG/HALIFAX CO",2,"TM","AMBNT",36.62833333,-78.71,3,"South Atlantic-Gulf","Roanoke River Basin","LOWER DAN",3010104,"Lower Dan","Aarons Creek-John H Kerr Reservoir",30101040702,"Aarons Creek-John H Kerr Reservoir","RD-S","RD75",NA
"4AAAR006.20","AWTSHD","STREAM","SCRO","Blue Ridge","Aarons Creek @ Rt. 602",2,"AW","AMBNT",36.61083333,-78.71111111,3,"South Atlantic-Gulf","Roanoke River Basin","LOWER DAN",3010104,"Lower Dan","Aarons Creek-John H Kerr Reservoir",30101040702,"Aarons Creek-John H Kerr Reservoir","RD-S","RD75",NA
"4AACC002.60","SSTUDY","STREAM","SCRO","Blue Ridge","STA 1 - RT. 654 BRIDGE",2,"RB","AMBNT",37.03222222,-78.56416667,3,"South Atlantic-Gulf","Roanoke River Basin","MIDDLE ROANOKE",3010102,"Middle Roanoke","Ash Camp Creek-Roanoke Creek",30101020502,"Roanoke Creek-Ash Camp Creek","RU-T","RU82",NA
"4AACC004.87","SSTUDY","STREAM","SCRO","Blue Ridge","Ash Camp Cr @Private Rd 0.6 mi from Rt40",2,"RB","AMBNT",37.03444444,-78.53166667,3,"South Atlantic-Gulf","Roanoke River Basin","MIDDLE ROANOKE",3010102,"Middle Roanoke","Ash Camp Creek-Roanoke Creek",30101020502,"Roanoke Creek-Ash Camp Creek","RU-T","RU82",NA
"4AALL001.13","AWTSHD","STREAM","SCRO","Blue Ridge","Allen Cr @ Hermosa Road",2,"AW","AMBNT",36.94416667,-79.13916667,3,"South Atlantic-Gulf","Roanoke River Basin","BANISTER",3010105,"Banister","Allen Creek-Banister River",30101050205,"Banister River-Allen Creek","RD-N","RD60",NA
"4AALN009.12","ATRND","STREAM","SCRO","Blue Ridge","RT. 678 BRIDGE",2,"TR","AMBNT",36.66611111,-78.31805556,3,"South Atlantic-Gulf","Roanoke River Basin","ROANOKE RAPIDS",3010106,"Roanoke Rapids","Cox Creek-Allen Creek",30101060102,"Allen Creek-Cox Creek","RL-D","RL11",NA
"4AALN016.38","AWTSHD","STREAM","SCRO","Blue Ridge","ALLEN CREEK, RT. 660 BRIDGE",2,"TM","AMBNT",36.70666667,-78.36916667,3,"South Atlantic-Gulf","Roanoke River Basin","ROANOKE RAPIDS",3010106,"Roanoke Rapids","Layton Creek-Allen Creek",30101060101,"Allen Creek-Layton Creek","RL-D","RL10",NA
"4AALN020.60","BIOMON","STREAM","SCRO","Blue Ridge","ALLEN CREEK, RT. 671 BRIDGE",2,"RB","AMBNT",36.74824444,-78.37723889,3,"South Atlantic-Gulf","Roanoke River Basin","ROANOKE RAPIDS",3010106,"Roanoke Rapids","Layton Creek-Allen Creek",30101060101,"Allen Creek-Layton Creek","RL-D","RL10",NA
"4AATD002.66","AWTSHD","STREAM","SCRO","Blue Ridge","Armistead Br @ Rt. 627",2,"RB","AMBNT",36.92849722,-78.9133,3,"South Atlantic-Gulf","Roanoke River Basin","MIDDLE ROANOKE",3010102,"Middle Roanoke","Catawba Creek",30101020402,"Catawba Creek","RU-S","RU73",NA
"4ABAA000.03","AWTSHD","STREAM","WCRO","Blue Ridge","END RT. 618 CONFL. WITH ROANOKE RIVER",2,"AW","AMBNT",37.22583333,-79.84833333,3,"South Atlantic-Gulf","Roanoke River Basin","UPPER ROANOKE",3010101,"Upper Roanoke","Back Creek",30101010405,"Back Creek","RU-D","RU15",NA
"4ABAA000.30","BIOMON","STREAM","WCRO","Blue Ridge","Off Rutrough Road",2,"RB","AMBNT",37.22676944,-79.85,3,"South Atlantic-Gulf","Roanoke River Basin","UPPER ROANOKE",3010101,"Upper Roanoke","Back Creek",30101010405,"Back Creek","RU-D","RU15",NA
"4ABAA008.67","SSTUDY","STREAM","WCRO","Blue Ridge","Rt. 666, uppermost Bandy Rd Bridge",2,"RB","AMBNT",37.18561111,-79.92313889,3,"South Atlantic-Gulf","Roanoke River Basin","UPPER ROANOKE",3010101,"Upper Roanoke","Back Creek",30101010405,"Back Creek","RU-D","RU15",NA
"4ABAA017.14","SSTUDY","STREAM","WCRO","Blue Ridge","Rt. 613 near Merriman Soccer Complex",2,"RB","AMBNT",37.19333333,-80.00016667,3,"South Atlantic-Gulf","Roanoke River Basin","UPPER ROANOKE",3010101,"Upper Roanoke","Back Creek",30101010405,"Back Creek","RU-D","RU15",NA
"4ABAA023.07","SSTUDY","STREAM","WCRO","Blue Ridge","Below Old Mill Plantation",2,"RB","AMBNT",37.19806111,-80.07778056,3,"South Atlantic-Gulf","Roanoke River Basin","UPPER ROANOKE",3010101,"Upper Roanoke","Back Creek",30101010405,"Back Creek","RU-D","RU15",NA
"4ABAN005.58","ATRND","STREAM","SCRO","Blue Ridge","ROUTE 360 BRIDGE NE OF S BOSTON",2,"TR","AMBNT",36.74555556,-78.84194444,3,"South Atlantic-Gulf","Roanoke River Basin","BANISTER",3010105,"Banister","Winn Creek-Banister River",30101050403,"Banister River-John H Kerr Reservoir-Winn Creek","RD-P","RD67",NA
"4ABAN012.46","AWTSHD","RESERV","SCRO","Blue Ridge","BANISTER LAKE(HALIFAX RESERVOIR)STA #1",2,"RL","AMBNT",36.77972222,-78.92611111,3,"South Atlantic-Gulf","Roanoke River Basin","BANISTER",3010105,"Banister","Polecat Creek-Banister River",30101050401,"Banister River-Polecat Creek","RD-P","RD65",NA
"4ABAN039.76","ATRND","STREAM","SCRO","Blue Ridge","Banister R @Rt 640 BRIDGE, Riceville Rd",2,"TR","AMBNT",36.91138889,-79.18305556,3,"South Atlantic-Gulf","Roanoke River Basin","BANISTER",3010105,"Banister","Allen Creek-Banister River",30101050205,"Banister River-Allen Creek","RD-N","RD60",NA
"4ABAN053.77","SSTUDY","STREAM","SCRO","Blue Ridge","Route 57, Halifax Road",2,"PA","AMBNT",36.82722222,-79.31944444,3,"South Atlantic-Gulf","Roanoke River Basin","BANISTER",3010105,"Banister","Shockoe Creek-Banister River",30101050203,"Banister River-Shockoe Creek","RD-N","RD58",NA
"4ABAN057.85","APROB","STREAM","SCRO","Blue Ridge","Banister 0.2 miles DS of Cherrystne Ck",2,"FP","AMBNT",36.80458333,-79.33558333,3,"South Atlantic-Gulf","Roanoke River Basin","BANISTER",3010105,"Banister","Shockoe Creek-Banister River",30101050203,"Banister River-Shockoe Creek","RD-N","RD58",NA
"4ABAN070.20","AWTSHD","STREAM","SCRO","Blue Ridge","Banister River @ Rt 703",2,"AW","AMBNT",36.77190555,-79.46223333,3,"South Atlantic-Gulf","Roanoke River Basin","BANISTER",3010105,"Banister","Strawberry Creek-Banister River",30101050101,"Banister River-Strawberry Creek","RD-M","RD52",NA
"4ABAR000.32","BIOMON","STREAM","SCRO","Blue Ridge","Bar Branch @ Rte 662",2,"RB","AMBNT",36.76030556,-79.20194444,3,"South Atlantic-Gulf","Roanoke River Basin","BANISTER",3010105,"Banister","Upper Sandy Creek",30101050301,"Upper Sandy Creek","RD-O","RD63",NA
"4ABAU000.25","TMDL","STREAM","WCRO","Blue Ridge","Off Kohler Road",2,"TM","AMBNT",36.69148055,-79.9067,3,"South Atlantic-Gulf","Roanoke River Basin","UPPER DAN",3010103,"Upper Dan","Beaver Creek-Smith River",30101030801,"Smith River-Beaver Creek","RD-F","RD24",NA
"4ABAU005.34","AWTSHD","RESERV","WCRO","Blue Ridge","MARTINSVILLE RESERVOIR STATION AT DAM -",2,"RL","AMBNT",36.74444444,-79.87527778,3,"South Atlantic-Gulf","Roanoke River Basin","UPPER DAN",3010103,"Upper Dan","Beaver Creek-Smith River",30101030801,"Smith River-Beaver Creek","RD-F","RD24",NA
"4ABAU011.17","APROB","STREAM","WCRO","Blue Ridge","Off Rt. 922 upstream of Rt. 657 crossing",2,"FP","AMBNT",36.78152778,-79.83454722,3,"South Atlantic-Gulf","Roanoke River Basin","UPPER DAN",3010103,"Upper Dan","Beaver Creek-Smith River",30101030801,"Smith River-Beaver Creek","RD-F","RD24","VAEQ99-461"
"4ABCD001.70","AWTSHD","STREAM","SCRO","Blue Ridge","Buckskin Cr @ Rt. 624",2,"AW","AMBNT",36.96111111,-78.8175,3,"South Atlantic-Gulf","Roanoke River Basin","MIDDLE ROANOKE",3010102,"Middle Roanoke","Buckskin Creek-Roanoke River",30101020404,"Roanoke River-Buckskin Creek","RU-S","RU75",NA
"4ABCE001.32","BIOMON","STREAM","WCRO","Blue Ridge","Above Rt. 731 Bridge",2,"TM","AMBNT",37.04836111,-79.95258056,3,"South Atlantic-Gulf","Roanoke River Basin","UPPER ROANOKE",3010101,"Upper Roanoke","Madcap Creek-Blackwater River",30101010503,"Blackwater River-Madcap Creek","RU-E","RU22",NA
"4ABDA003.63","ATRND","STREAM","WCRO","Blue Ridge","STA #7 OFF RT.757 (BEDFORD COUNTY)",2,"TR","AMBNT",37.225,-79.75055556,3,"South Atlantic-Gulf","Roanoke River Basin","UPPER ROANOKE",3010101,"Upper Roanoke","Beaverdam Creek",30101010702,"Beaverdam Creek","RU-G","RU17","2055100"
"4ABDB000.75","AWTSHD","STREAM","SCRO","Blue Ridge","Bradley Cr @ rt 628",2,"AW","AMBNT",36.87777778,-79.05416667,3,"South Atlantic-Gulf","Roanoke River Basin","BANISTER",3010105,"Banister","Bye Creek-Banister River",30101050207,"Banister River-Bye Creek","RD-N","RD62",NA
"4ABDB004.35","APROB","STREAM","SCRO","Blue Ridge","Bradley Ck north of 621",2,"FP","AMBNT",36.90558333,-79.04608333,3,"South Atlantic-Gulf","Roanoke River Basin","BANISTER",3010105,"Banister","Bye Creek-Banister River",30101050207,"Banister River-Bye Creek","RD-N","RD62",NA
"4ABEE000.80","AWTSHD","STREAM","SCRO","Blue Ridge","RT. 727 BRIDGE",2,"AW","AMBNT",36.54361111,-78.62444444,3,"South Atlantic-Gulf","Roanoke River Basin","MIDDLE ROANOKE",3010102,"Middle Roanoke","Beech Creek-Johnson Creek",30101020803,"Johnson Creek-John H Kerr Reservoir","RL-A","RL01",NA
"4ABHB004.40","AWTSHD","STREAM","SCRO","Blue Ridge","S of Rt. 58, Rudd Branch Confluence",2,"RL","AMBNT",36.64922222,-78.44127778,3,"South Atlantic-Gulf","Roanoke River Basin","MIDDLE ROANOKE",3010102,"Middle Roanoke","Butcher Creek",30101020904,"Butcher Creek/John H Kerr Reservoir","RL-B","RL07",NA
"4ABIR004.22","SSTUDY","STREAM","SCRO","Blue Ridge","Birch Cr. @ rt 685 bridge",2,"RB","AMBNT",36.69222222,-79.10666667,3,"South Atlantic-Gulf","Roanoke River Basin","LOWER DAN",3010104,"Lower Dan","Birch Creek",30101040305,"Birch Creek","RD-K","RD47",NA
"4ABIR011.55","AWTSHD","STREAM","SCRO","Blue Ridge","Birch Cr. @ rte 729-Kentuck rd",2,"AW","AMBNT",36.70305556,-79.21777778,3,"South Atlantic-Gulf","Roanoke River Basin","LOWER DAN",3010104,"Lower Dan","Birch Creek",30101040305,"Birch Creek","RD-K","RD47",NA
"4ABKN000.52","AWTSHD","STREAM","SCRO","Blue Ridge","Bearskin Cr. @ rt 703 Tight Sqz. Rd",2,"RB","AMBNT",36.77694444,-79.45916667,3,"South Atlantic-Gulf","Roanoke River Basin","BANISTER",3010105,"Banister","Bearskin Creek",30101050102,"Bearskin Creek","RD-M","RD53",NA
"4ABKN008.08","APROB","STREAM","SCRO","Blue Ridge","Route 800 (Anderson Road)",2,"PA","AMBNT",36.86378056,-79.49775,3,"South Atlantic-Gulf","Roanoke River Basin","BANISTER",3010105,"Banister","Bearskin Creek",30101050102,"Bearskin Creek","RD-M","RD53",NA
"4ABKN008.26","APROB","STREAM","SCRO","Blue Ridge","Bearskin Ck upstream of Rte 800",2,"FP","AMBNT",36.86619444,-79.49858333,3,"South Atlantic-Gulf","Roanoke River Basin","BANISTER",3010105,"Banister","Bearskin Creek",30101050102,"Bearskin Creek","RD-M","RD53",NA
"4ABLE001.21","SSTUDY","STREAM","SCRO","Blue Ridge","Berles Cr. @ Rt. 631, DSS Vaughan Farm",2,"RB","AMBNT",36.84388889,-78.62055556,3,"South Atlantic-Gulf","Roanoke River Basin","MIDDLE ROANOKE",3010102,"Middle Roanoke","Sandy Creek-Roanoke River",30101020601,"Roanoke River-John H Kerr Reservoir-Buffalo Creek","RU-U","RU87",NA
"4ABLG000.24","AWTSHD","STREAM","WCRO","Blue Ridge","Rt. 631 Bridge",2,"PA","AMBNT",37.13872222,-80.16611111,3,"South Atlantic-Gulf","Roanoke River Basin","UPPER ROANOKE",3010101,"Upper Roanoke","Bottom Creek",30101010102,"Bottom Creek","RU-A","RU02",NA
"4ABLG001.95","APROB","STREAM","WCRO","Blue Ridge","Along Rt. 631",2,"FP","AMBNT",37.1527,-80.176,3,"South Atlantic-Gulf","Roanoke River Basin","UPPER ROANOKE",3010101,"Upper Roanoke","Bottom Creek",30101010102,"Bottom Creek","RU-A","RU02","VARS11-168"
"4ABLU002.02","AWTSHD","STREAM","SCRO","Blue Ridge","Big Bluewing Cr @ Rt. 602",2,"AW","AMBNT",36.60361111,-78.82555555,3,"South Atlantic-Gulf","Roanoke River Basin","LOWER DAN",3010104,"Lower Dan","Big Bluewing Creek",30101040607,"Big Bluewing Creek","RD-R","RD73",NA
"4ABMA002.00","ATRND","STREAM","SCRO","Blue Ridge","RT. 58 BRIDGE",2,"TR","AMBNT",36.64027778,-78.64861111,3,"South Atlantic-Gulf","Roanoke River Basin","MIDDLE ROANOKE",3010104,"Lower Dan","Buffalo Creek-Dan River",30101040704,"Dan River/John H Kerr Reservoir-Buffalo Creek","RD-S","RD77",NA
"4ABMA005.64","BIOMON","STREAM","SCRO","Blue Ridge","Buffalo Ck upstrm of Hicks Sp Br Rte 735",2,"RB","AMBNT",36.60051944,-78.66453889,3,"South Atlantic-Gulf","Roanoke River Basin","MIDDLE ROANOKE",3010104,"Lower Dan","Buffalo Creek-Dan River",30101040704,"Dan River/John H Kerr Reservoir-Buffalo Creek","RD-S","RD77",NA
"4ABMA006.65","BIOMON","STREAM","SCRO","Blue Ridge","Buffalo Ck @ Overby Rd",2,"RB","AMBNT",36.58769722,-78.66495833,3,"South Atlantic-Gulf","Roanoke River Basin","MIDDLE ROANOKE",3010104,"Lower Dan","Buffalo Creek-Dan River",30101040704,"Dan River/John H Kerr Reservoir-Buffalo Creek","RD-S","RD77",NA
"4ABMN000.65","BIOMON","STREAM","SCRO","Blue Ridge","Big Mountain Br @ 606 Rice School Rd",2,"RB","AMBNT",36.57458889,-78.73965833,3,"South Atlantic-Gulf","Roanoke River Basin","LOWER DAN",3010104,"Lower Dan","Aarons Creek-John H Kerr Reservoir",30101040702,"Aarons Creek-John H Kerr Reservoir","RD-S","RD75",NA
"4ABNN001.85","SSTUDY","STREAM","SCRO","Blue Ridge","Buffalo Creek @Rt. 608",2,"RB","AMBNT",36.80083333,-78.64305556,3,"South Atlantic-Gulf","Roanoke River Basin","MIDDLE ROANOKE",3010102,"Middle Roanoke","Sandy Creek-Roanoke River",30101020601,"Roanoke River-John H Kerr Reservoir-Buffalo Creek","RU-U","RU87",NA
"4ABNN002.17","APROB","STREAM","SCRO","Blue Ridge","Buffalo Creek upstream of 608",2,"FP","AMBNT",36.79988889,-78.63827778,3,"South Atlantic-Gulf","Roanoke River Basin","MIDDLE ROANOKE",3010102,"Middle Roanoke","Sandy Creek-Roanoke River",30101020601,"Roanoke River-John H Kerr Reservoir-Buffalo Creek","RU-U","RU87",NA
"4ABNR000.40","ATRND","STREAM","WCRO","Blue Ridge","ROUTE 740 BRIDGE SW OF RETREAT (FRANKLIN",2,"TR","AMBNT",37.03027778,-80.02666667,3,"South Atlantic-Gulf","Roanoke River Basin","UPPER ROANOKE",3010101,"Upper Roanoke","North Fork Blackwater River",30101010501,"North Fork Blackwater River","RU-E","RU20",NA
"4ABNR001.53","BIOMON","STREAM","WCRO","Blue Ridge","Rt. 738 Br. (Below Barnhardt Dairy)",35158,"RB","AMBNT",37.025,-80.0267,3,"South Atlantic-Gulf","Roanoke River Basin","UPPER ROANOKE",3010101,"Upper Roanoke","North Fork Blackwater River",30101010501,"North Fork Blackwater River","RU-E","RU20",NA
"4ABOE004.86","TMDL","STREAM","WCRO","Blue Ridge","Saunders Road Bridge (Rt. 616)",2,"TM","AMBNT",37.30955555,-79.71688889,3,"South Atlantic-Gulf","Roanoke River Basin","UPPER ROANOKE",3010101,"Upper Roanoke","Bore Auger Creek",30101011102,"Bore Auger Creek","RU-K","RU40",NA
"4ABOE005.27","APROB","STREAM","WCRO","Blue Ridge","Along Rt. 616 (Sanders Rd)",2,"FP","AMBNT",37.3111,-79.7215,3,"South Atlantic-Gulf","Roanoke River Basin","UPPER ROANOKE",3010101,"Upper Roanoke","Bore Auger Creek",30101011102,"Bore Auger Creek","RU-K","RU40","VARS11-091"
"4ABOR000.62","ATRND","STREAM","SCRO","Blue Ridge","ROUTE 712 BRIDGE",2,"TR","AMBNT",37.13888889,-79.24416667,3,"South Atlantic-Gulf","Roanoke River Basin","UPPER ROANOKE",3010101,"Upper Roanoke","Troublesome Creek-Big Otter River",30101011505,"Big Otter River-Troublesome Creek","RU-O","RU59","2061500"
"4ABOR012.18","AWTSHD","STREAM","SCRO","Blue Ridge","STA #8 RT.644 BRIDGE (BEDFORD COUNTY)",2,"AW","AMBNT",37.20805555,-79.30277778,3,"South Atlantic-Gulf","Roanoke River Basin","UPPER ROANOKE",3010101,"Upper Roanoke","Johnson Creek-Big Otter River",30101011503,"Big Otter River-Johnson Creek","RU-O","RU57",NA
"4ABOR016.26","AWTSHD","STREAM","WCRO","Blue Ridge","RT. 24 BRIDGE",2,"TM","AMBNT",37.24555556,-79.34944445,3,"South Atlantic-Gulf","Roanoke River Basin","UPPER ROANOKE",3010101,"Upper Roanoke","Orrix Creek-Big Otter River",30101011501,"Big Otter River-Orrix Creek","RU-O","RU55",NA
"4ABOR024.46","AWTSHD","STREAM","WCRO","Blue Ridge","Bridge 460 near intersection 460&706",2,"AW","AMBNT",37.30866667,-79.39388889,3,"South Atlantic-Gulf","Roanoke River Basin","UPPER ROANOKE",3010101,"Upper Roanoke","Roaring Run-Big Otter River",30101011404,"Big Otter River-Roaring Run","RU-N","RU52",NA
"4ABOR033.22","APROB","STREAM","WCRO","Blue Ridge","Downstream of Rt. 644 Bridge",2,"FP","AMBNT",37.38507778,-79.46313056,3,"South Atlantic-Gulf","Roanoke River Basin","UPPER ROANOKE",3010101,"Upper Roanoke","Stony Creek-Big Otter River",30101011401,"Big Otter River-Stony Creek","RU-N","RU49","VAEQ99-341"
"4ABPC003.14","AWTSHD","STREAM","SCRO","Blue Ridge","Shiney Rock Road (Rt. 723)",2,"TM","AMBNT",36.59388889,-78.57944444,3,"South Atlantic-Gulf","Roanoke River Basin","MIDDLE ROANOKE",3010102,"Middle Roanoke","Beaver Pond Creek North-Grassy Creek",30101020805,"Grassy Creek/John H Kerr Reservoir-Beaver Pond Creek North","RL-A","RL03",NA
"4ABSA000.62","ATRND","RESERV","WCRO","Blue Ridge","CONFLUENCE WITH LITTLE BULL RUN",2,"RL","AMBNT",37.02777778,-79.63333333,3,"South Atlantic-Gulf","Roanoke River Basin","UPPER ROANOKE",3010101,"Upper Roanoke","Bull Run-Smith Mountain Lake",30101010603,"Blackwater River/Smith Mountain Lake-Bull Run","RU-F","RU26",NA
"4ABSF001.15","ATRND","STREAM","WCRO","Blue Ridge","RT. 641 BRIDGE E. OF CALLAWAY (FRANKLIN",2,"TR","AMBNT",37.01305556,-80.03444445,3,"South Atlantic-Gulf","Roanoke River Basin","UPPER ROANOKE",3010101,"Upper Roanoke","South Fork Blackwater River",30101010502,"South Fork Blackwater River","RU-E","RU21",NA
"4ABST001.13","AWTSHD","STREAM","SCRO","Blue Ridge","STA 324 BL - RT. 15 BRIDGE KERR RESERVOI",2,"RL","AMBNT",36.66416667,-78.57194444,3,"South Atlantic-Gulf","Roanoke River Basin","MIDDLE ROANOKE",3010102,"Middle Roanoke","Goodell Creek-Bluestone Creek",30101020703,"Bluestone Creek-Goodell Creek","RU-V","RU93",NA
