"ID305B_1","ID305B_2","ID305B_3","DEPTH","STATION_ID","REGION","STATION_TYPE_1","STATION_TYPE_2","STATION_TYPE_3","STATION_LAT","STATION_LON","WATERSHED_ID","VAHU6","TEMP_VIO","TEMP_SAMP","TEMP_STAT","DO_VIO","DO_SAMP","DO_STAT","PH_VIO","PH_SAMP","PH_STAT","ECOLI_VIO","ECOLI_SAMP","ECOLI_STAT","ENTER_SAMP","ENTER_VIO","ENTER_STAT","WAT_MET_VIO","WAT_MET_STAT","WAT_TOX_VIO","WAT_TOX_STAT","SED_MET_VIO","SED_MET_STAT","SED_TOX_VIO","SED_TOX_STAT","FISH_MET_VIO","FISH_MET_STAT","FISH_TOX_VIO","FISH_TOX_STAT","BENTHIC_STAT","NUT_TP_VIO","NUT_TP_SAMP","NUT_TP_STAT","NUT_CHLA_VIO","NUT_CHLA_SAMP","NUT_CHLA_STAT","COMMENTS"
"VAW-L15R_CNT01A00",,,"S","4ACNT001.32","BRRO","A","B",,"36.92583333","-79.75055556","L15","RU31",0,24,"S",0,24,"S",0,24,"S",3,24,"Review",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,24,,,24,,"Not Analyzed by App"
"VAW-L15R_CNT02A14",,,"S","4ACNT017.37","BRRO","PA","TM",,"36.87569444","-79.8625","L15","RU31",0,11,"S",0,11,"S",0,11,"S",4,11,"Review",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,12,,,12,,"Not Analyzed by App"
"VAW-L15R_CNT03A14",,,"S, B","4ACNT022.05","BRRO","FPM",,,"36.859","-79.8873","L15","RU31",0,2,"S",0,2,"S",0,2,"S",0,1,"S",1,0,"S",0,"S",0,"S",0,"S","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,2,,,2,,"Not Analyzed by App"
"VAW-L30R_CRE01A00",,,"S","4ACRE002.52","BRRO","A","TM","B","37.00805556","-78.92333333","L30","RU72",0,4,"S",0,4,"S",0,4,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,0,,,0,,"Not Analyzed by App"
"VAW-L30R_CRE01A00",,,"S","4ACRE008.75","BRRO","A","B",,"36.97416667","-79.00361111","L30","RU72",0,16,"S",0,16,"S",0,16,"S",3,12,"Review",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,12,,,12,,"Not Analyzed by App"
"VAC-L66R_CRR03A00",,,"S","4ACRR008.32","BRRO",,,,"36.85138889","-79.43138889","L66","RD55",0,81,"S",35,81,"Review",1,81,"S",1,14,"S",,,,,,0,"S",,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,14,,,14,,"Not Analyzed by App"
"VAW-L66R_CRR04A00",,,"S","4ACRR011.77","BRRO","B",,,"36.9002","-79.45780556","L66","RD55",0,2,"S",0,2,"S",0,2,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,2,,,2,,"Not Analyzed by App"
"VAW-L05R_CRV02A00",,,"S","4ACRV005.10","BRRO","B","PA",,"37.3578","-79.9483","L05","RU12",0,14,"S",0,14,"S",0,14,"S",5,13,"Review",1,0,"S",0,"S",0,"S",,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,14,,,14,,"Not Analyzed by App"
"VAW-L05R_CRV03A00",,,"S, M, B","4ACRV006.19","BRRO",,,,"37.36961389","-79.95852222","L05","RU12",0,296,"S",11,296,"S",1,28,"S",0,14,"S",,,,,,0,"S",,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,28,,,28,,"Not Analyzed by App"
"VAC-L78R_CTT01A08",,,"S","4ACTT000.70","BRRO","A",,,"36.59183333","-78.24147222","L78","RL12",0,24,"S",2,24,"S",0,24,"S",8,24,"Review",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,24,,,24,,"Not Analyzed by App"
"VAW-L37R_CUB02A06",,,"S","4ACUB002.21","BRRO","A",,,"36.99827778","-78.78488889","L37","RU79",0,12,"S",0,12,"S",0,12,"S",3,11,"Review",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,12,,,12,,"Not Analyzed by App"
"VAW-L37R_CUB01A00",,,"S","4ACUB010.96","BRRO","A","C","TR","37.07777778","-78.76388889","L37","RU78",0,36,"S",0,36,"S",0,36,"S",7,35,"Review",11,5,"Review",,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,35,,,35,,"Not Analyzed by App"
"VAW-L73L_DAN07A04",,,"S","4ADAN000.00","BRRO","L","SS",,"36.69166667","-78.64916667","L73","RD77",1,21,"S",0,21,"S",0,21,"S",,,,,,,0,"S",,,0,"S","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,7,,,7,,"Not Analyzed by App"
"VAW-L64R_DAN05A98","VAW-L64R_DAN04A98","VAW-L73L_DAN07A04","S","4ADAN015.30","BRRO","A","C","SS,TR","36.69394444","-78.90066667","L64","RD51",0,36,"S",0,36,"S",0,36,"S",11,36,"Review",6,4,"Review",,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,35,,,35,,"Not Analyzed by App"
"VAW-L62R_DAN03A98",,,"S","4ADAN027.56","BRRO","FPM",,,"36.65297222","-79.08619444","L62","RD46",0,1,"S",0,1,"S",0,1,"S",0,1,"S",1,0,"S",0,"S",0,"S",0,"S","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,1,,,1,,"Not Analyzed by App"
"VAW-L62R_DAN02A98","VAW-L62R_DAN03A98",,"S","4ADAN028.90","BRRO","A","TR","SS","36.6425","-79.08972222","L62","RD46",0,70,"S",0,70,"S",0,70,"S",9,35,"Review",5,3,"Review",0,"S",,,0,"S","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,52,,,52,,"Not Analyzed by App"
"VAW-L60R_DAN01A00",,,"S","4ADAN042.01","BRRO","FPM","SS",,"36.552","-79.212","L60","RD44",0,4,"S",0,4,"S",0,4,"S",0,2,"S",2,2,"Review",0,"S",0,"S",0,"S","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,3,,,3,,"Not Analyzed by App"
"VAW-L60R_DAN03A02","VAW-L60R_DAN02A00","VAW-L60R_DAN04A06","S","4ADAN053.40","BRRO","A",,,"36.5627","-79.3696","L60","RD39",0,12,"S",0,12,"S",0,12,"S",4,11,"Review",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,11,,,11,,"Not Analyzed by App"
"VAW-L57R_DAN01A00",,,"S","4ADAN059.52","BRRO","A","SS",,"36.58086111","-79.42880556","L57","RD33",,,,,,,,,,,,,,,,,,,,0,"S","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,0,,,0,,"Not Analyzed by App"
"VAW-L57R_DAN02A00",,,"S","4ADAN059.97","BRRO","DR",,,"36.57587778","-79.43386944","L57","RD33",0,34,"S",0,34,"S",0,34,"S",,,,,,,0,"S",,,0,"S","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,19,,,19,,"Not Analyzed by App"
"VAW-L57R_DAN03A00","VAW-L57R_DAN02A00",,"S","4ADAN066.41","BRRO","A",,,"36.544","-79.493","L57","RD33",0,12,"S",0,12,"S",0,12,"S",1,12,"S",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,12,,,12,,"Not Analyzed by App"
"VAW-L42R_DAN01A00","VAW-L42R_DAN02A02",,"S","4ADAN181.10","BRRO","A",,,"36.63448333","-80.45540556","L42","RD02",3,12,"Review",0,12,"S",0,12,"S",2,12,"Review",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,12,,,12,,"Not Analyzed by App"
"VAW-L42R_DAN02A02",,,"S","4ADAN183.06","BRRO","B",,,"36.65003611","-80.44773056","L42","RD02",0,2,"S",0,2,"S",0,2,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,2,,,2,,"Not Analyzed by App"
"VAW-L42R_DAN03A02",,,"S, M, B","4ADAN187.94","BRRO",,,,"36.68527778","-80.43","L42","RD01",25,268,"S",11,268,"S",2,24,"S",2,14,"Review",,,,,,0,"S",,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,28,,,28,,"Not Analyzed by App"
"VAW-L42R_DAN05A02","VAW-L42R_DAN06A02",,"S","4ADAN199.71","BRRO","FPM",,,"36.7024","-80.3995","L42","RD01",0,2,"S",0,2,"S",0,2,"S",0,1,"S",1,0,"S",0,"S",0,"S",,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,2,,,2,,"Not Analyzed by App"
"VAW-L42R_DAN05A02","VAW-L42R_DAN06A02",,"S","4ADAN205.79","BRRO","A",,,"36.72585278","-80.38185833","L42","RD01",0,12,"S",0,12,"S",0,12,"S",6,12,"Review",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,12,,,12,,"Not Analyzed by App"
"VAW-L20R_DAY01A00","VAW-L20R_DAY02A00",,"S","4ADAY003.97","BRRO","B","A",,"37.40947778","-79.75106111","L20","RU39",0,2,"S",0,2,"S",0,2,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,2,,,2,,"Not Analyzed by App"
"VAW-L62R_DBC01A98",,,"S","4ADBC002.19","BRRO","A","TM","B","36.63166667","-79.17666667","L62","RD44",0,2,"S",0,2,"S",0,2,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,0,,,0,,"Not Analyzed by App"
"VAW-L05R_DEE01A08",,,"S","4ADEE000.06","BRRO","B","TM",,"37.3316","-79.9512","L05","RU12",0,17,"S",0,17,"S",1,17,"S",5,13,"Review",1,0,"S",0,"S",0,"S",,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,14,,,14,,"Not Analyzed by App"
"VAW-L53R_DEL01A10",,,"S","4ADEL001.35","BRRO","B","TM",,"36.711","-79.9228","L53","RD24",0,9,"S",0,9,"S",0,9,"S",6,6,"Review",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,6,,,6,,"Not Analyzed by App"
"VAW-L77R_DEV01A14",,,"S","4ADEV000.64","BRRO","FPM",,,"36.849","-78.53697222","L77","RU91",0,2,"S",0,2,"S",0,2,"S",0,1,"S",1,0,"S",0,"S",0,"S",0,"S","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,2,,,2,,"Not Analyzed by App"
"VAW-L77R_DEV01A14",,,"S","4ADEV000.86","BRRO","B",,,"36.85036667","-78.53393333","L77","RU91",0,2,"S",0,2,"S",0,2,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,0,,,0,,"Not Analyzed by App"
"VAW-L41R_DFF01A02",,,"S","4ADFF004.90","BRRO","A","SS",,"36.77833333","-78.72861111","L41","RU89",0,12,"S",0,12,"S",0,12,"S",3,12,"Review",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,12,,,12,,"Not Analyzed by App"
"VAW-L41R_DFF01A02",,,"S","4ADFF009.01","BRRO","A","SS",,"36.79527778","-78.78638889","L41","RU88",0,12,"S",0,12,"S",0,12,"S",1,12,"S",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,12,,,12,,"Not Analyzed by App"
"VAW-L08R_DRU01A16",,,"S","4ADRU002.43","BRRO","PA",,,"37.01066111","-80.08806667","L08","RU21",1,12,"S",0,12,"S",0,11,"S",2,12,"Review",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,12,,,12,,"Not Analyzed by App"
"VAW-L25R_ECR01A00",,,"S","4AECR003.02","BRRO","A","TM",,"37.33055556","-79.39166667","L25","RU51",0,24,"S",0,24,"S",0,24,"S",16,24,"Review",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,24,,,24,,"Not Analyzed by App"
"VAW-L67R_EKH01A04","VAW-L67R_EKH02A10",,"S","4AEKH003.68","BRRO","B",,,"36.86969444","-79.15088889","L67","RD61",0,16,"S",0,16,"S",0,16,"S",1,12,"S",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,12,,,12,,"Not Analyzed by App"
"VAW-L42R_ELK01A12",,,"S","4AELK005.44","BRRO","A",,,"36.55706945","-80.33366111","L42","RD04",0,12,"S",0,12,"S",0,12,"S",5,12,"Review",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,12,,,12,,"Not Analyzed by App"
"VAW-L01R_ELT01A02","VAW-L01R_ELT02A02",,"S","4AELT000.86","BRRO","A","B",,"37.11888889","-80.27638889","L01","RU04",0,14,"S",0,14,"S",0,13,"S",1,12,"S",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,14,,,14,,"Not Analyzed by App"
"VAW-L34R_ENT01A08",,,"S","4AENT001.64","BRRO","A",,,"37.14583333","-78.895","L34","RU70",0,14,"S",0,14,"S",0,13,"S",4,11,"Review",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,12,,,12,,"Not Analyzed by App"
"VAW-L61R_FAL01A00",,,"S","4AFAL000.92","BRRO","C","B",,"36.59251667","-79.37823333","L61","RD38",0,3,"S",0,3,"S",0,3,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,0,,,0,,"Not Analyzed by App"
"VAW-L61R_FAL01A00",,,"S","4AFAL006.58","BRRO","PA",,,"36.6512","-79.3799","L61","RD38",0,12,"S",0,12,"S",0,12,"S",2,12,"Review",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,12,,,12,,"Not Analyzed by App"
"VAW-L61R_FAL01A00",,,"S","4AFAL006.61","BRRO","FPM",,,"36.65119444","-79.37988889","L61","RD38",0,4,"S",0,4,"S",0,4,"S",0,1,"S",1,0,"S",0,"S",0,"S",,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,2,,,2,,"Not Analyzed by App"
"VAW-L39R_FAR01A16",,,"S","4AFAR000.66","BRRO","B",,,"36.96408056","-78.6683","L39","RU86",0,2,"S",0,2,"S",0,2,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,0,,,0,,"Not Analyzed by App"
"VAW-L29R_FCA01A00",,,"S","4AFCA001.40","BRRO","A","TM","B","37.21166667","-79.26444444","L29","RU58",0,17,"S",0,17,"S",0,17,"S",2,12,"Review",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,12,,,12,,"Not Analyzed by App"
"VAW-L29R_FCA02A10",,,"S","4AFCA010.95","BRRO","B",,,"37.29388889","-79.20972222","L29","RU58",0,4,"S",0,4,"S",0,4,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,0,,,0,,"Not Analyzed by App"
"VAW-L79R_FLT02A96","VAW-L79R_FLT03A08",,"S","4AFLT002.60","BRRO","A","B","TR","36.63166667","-78.17166667","L79","RL14",0,38,"S",0,38,"S",0,38,"S",5,36,"Review",6,3,"Review",,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,35,,,35,,"Not Analyzed by App"
"VAW-L79R_FLT02A96",,,"S","4AFLT003.30","BRRO","FPM",,,"36.64027778","-78.1675","L79","RL14",0,1,"S",0,1,"S",0,1,"S",0,1,"S",1,0,"S",0,"S",0,"S",,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,1,,,1,,"Not Analyzed by App"
"VAW-L79R_FLT02A96",,,"S","4AFLT008.79","BRRO","A","B","C","36.69694444","-78.13222222","L79","RL14",0,2,"S",0,2,"S",0,2,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,0,,,0,,"Not Analyzed by App"
"VAW-L69R_FLY02A18",,,"S","4AFLY001.78","BRRO","B",,,"36.9533","-79.2111","L69","RD59",0,2,"S",0,2,"S",0,2,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,2,,,2,,"Not Analyzed by App"
"VAW-L27R_FNG01A02",,,"S","4AFNG003.54","BRRO","FP","PA",,"37.23801667","-79.43042778","L27","RU55",0,13,"S",0,13,"S",0,13,"S",12,13,"Review",1,1,"Review",0,"S",0,"S",,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,13,,,13,,"Not Analyzed by App"
"VAW-L34R_FRV01A00","VAW-L34R_FRV02A00","VAW-L34R_FRV03A00","S","4AFRV003.07","BRRO","TM",,,"37.05388889","-78.93555556","L34","RU71",0,12,"S",0,12,"S",0,12,"S",2,12,"Review",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,12,,,12,,"Not Analyzed by App"
"VAW-L34R_FRV04A00","VAW-L34R_FRV05A02","VAW-L34R_FRV06A02","S","4AFRV010.99","BRRO","A","TM","TR","37.12666667","-78.96","L34","RU69",0,36,"S",0,36,"S",0,36,"S",17,36,"Review",11,10,"Review",,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,35,,,35,,"Not Analyzed by App"
"VAW-L34R_FRV06A02",,,"S","4AFRV017.71","BRRO","A","TM",,"37.19527778","-78.94972222","L34","RU69",0,24,"S",0,24,"S",0,24,"S",9,24,"Review",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,24,,,24,,"Not Analyzed by App"
"VAW-L34R_FRV06A02",,,"S","4AFRV017.85","BRRO","FPM",,,"37.19569444","-78.9505","L34","RU69",0,2,"S",0,2,"S",0,2,"S",0,1,"S",1,0,"S",0,"S",0,"S",,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,2,,,2,,"Not Analyzed by App"
"VAW-L32R_FRV01A06",,,"S","4AFRV025.34","BRRO","TM",,,"37.2625","-78.90027778","L32","RU66",0,12,"S",0,12,"S",0,12,"S",4,12,"Review",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,12,,,12,,"Not Analyzed by App"
"VAW-L32R_FRV01A06",,,"S","4AFRV029.24","BRRO","TM",,,"37.30472222","-78.89666667","L32","RU65",0,12,"S",0,12,"S",0,12,"S",5,12,"Review",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,12,,,12,,"Not Analyzed by App"
"VAW-L18R_FRY01A06",,,"S","4AFRY006.08","BRRO","TM","B",,"36.94796944","-79.44736389","L18","RU37",0,17,"S",0,17,"S",0,17,"S",6,12,"Review",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,12,,,12,,"Not Analyzed by App"
"VAW-L33R_FSF01A06",,,"S","4AFSF000.66","BRRO","TM",,,"37.20277778","-78.9625","L33","RU67",0,6,"S",0,6,"S",0,6,"S",6,6,"Review",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,6,,,6,,"Not Analyzed by App"
"VAW-L08R_GCR01A00",,,"S","4AGCR000.01","BRRO","A","TM","TR","37.05416667","-80.085","L08","RU21",0,2,"S",0,2,"S",0,2,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,0,,,0,,"Not Analyzed by App"
"VAW-L68R_GEO01B14",,,"S","4AGEO006.26","BRRO","FPM",,,"36.93277778","-79.30958333","L68","RD57",0,2,"S",0,2,"S",0,2,"S",0,1,"S",1,0,"S",0,"S",0,"S",0,"S","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,2,,,2,,"Not Analyzed by App"
"VAW-L68R_GEO01B14",,,"S","4AGEO006.73","BRRO","FPM",,,"36.93626389","-79.31164722","L68","RD57",0,4,"S",0,4,"S",0,4,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,0,,,0,,"Not Analyzed by App"
"VAW-L63R_GER01A08",,,"S","4AGER001.17","BRRO","A",,,"36.68305556","-79.15972222","L63","RD47",0,12,"S",0,12,"S",0,12,"S",5,12,"Review",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,12,,,12,,"Not Analyzed by App"
"VAC-L71R_GIB01A08",,,"S","4AGIB000.66","BRRO","A",,,"36.7175","-78.8","L71","RD67",0,13,"S",1,13,"S",0,13,"S",2,6,"Review",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,6,,,6,,"Not Analyzed by App"
"VAW-L11R_GIL01A00","VAW-L11R_GIL02A02",,"S","4AGIL004.46","BRRO","A","TM","TR","37.07972222","-79.7025","L11","RU25",0,30,"S",0,30,"S",1,30,"S",15,30,"Review",6,4,"Review",,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,30,,,30,,"Not Analyzed by App"
"VAW-L11R_GNF01A02","VAW-L11R_XML01A06",,"S","4AGNF002.84","BRRO","B","TM",,"37.16433333","-79.86327778","L11","RU25",0,16,"S",0,16,"S",0,15,"S",9,12,"Review",,,,,,0,"S",,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,14,,,14,,"Not Analyzed by App"
"VAW-L51R_GOB01A08","VAW-L51R_GOB02A08",,"S","4AGOB005.18","BRRO","A","C",,"36.79355833","-80.120125","L51","RD20",0,12,"S",0,12,"S",0,12,"S",2,12,"Review",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,12,,,12,,"Not Analyzed by App"
"VAW-L01R_GOS01A02",,,"S","4AGOS000.71","BRRO","A","B",,"37.0975","-80.2147","L01","RU01",2,14,"Review",0,14,"S",0,14,"S",1,12,"S",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,14,,,14,,"Not Analyzed by App"
"VAW-L80R_GRT01A00",,,"S","4AGRT003.82","BRRO","A","TM","B","36.59305555","-78.09083333","L80","RL18",0,14,"S",0,14,"S",0,14,"S",3,12,"Review",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,12,,,12,,"Not Analyzed by App"
"VAW-L22R_GSE01A00",,,"S","4AGSE000.20","BRRO","A",,,"37.11638889","-79.38722222","L22","RU45",0,12,"S",0,12,"S",0,12,"S",0,12,"S",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,12,,,12,,"Not Analyzed by App"
